"Channel ID","Channel Label","Well ID","Well Label","Compound ID","Compound Name","Experiment","Dose [pM]","Dose Label","Spike Count","Spike Rate [Hz]","Burst Count","Mean Burst Duration [µs]","Mean Burst Spike Count","Mean Burst Spike Rate [Hz]","Percentage Spikes in Burst","Mean Interburst Interval [µs]","Active Channel","Network Burst Count","Mean Network Burst Duration [µs]","Mean Network Burst Spike Count","Mean Network Burst Spike Rate [Hz]","Percentage Spikes in Network Burst","Mean Network Interburst Interval [µs]"
"242","43","13","C2","10uM Topiramate","","10uM_Topiramate_3659_A17_Drug_2_190321","0","Control",591,9.85,5,604340,109.2,161.251,92.386,11220892.857,False,4,833875,1183,118.325,93.963,12977650
"242","43","13","C2","10uM Topiramate","","10uM_Topiramate_3659_A17_Drug_2_190321","","Drug 2",3418,11.393,24,767760.417,134.125,170.482,94.178,12302891.111,False,23,826350,1170.087,118.43,94.197,12506265.909
"242","43","13","C2","10uM Topiramate","","10uM_Topiramate_3659_A17_Drug_2_190321","","Convulsant",10607,35.357,99,479574.242,103.465,205.988,96.568,2573162.245,True,91,580053.846,1078.462,155.53,98.266,2743877.222
"247","24","13","C2","10uM Topiramate","","10uM_Topiramate_3659_A17_Drug_2_190321","0","Control",280,4.667,7,217071.429,33.714,150.119,84.286,8086675,False,4,833875,1183,118.325,93.963,12977650
"247","24","13","C2","10uM Topiramate","","10uM_Topiramate_3659_A17_Drug_2_190321","","Drug 2",1578,5.26,39,232053.846,34.385,132.818,84.981,8667996.97,False,23,826350,1170.087,118.43,94.197,12506265.909
"247","24","13","C2","10uM Topiramate","","10uM_Topiramate_3659_A17_Drug_2_190321","","Convulsant",6370,21.233,91,398959.341,67.78,168.203,96.829,2924816.111,False,91,580053.846,1078.462,155.53,98.266,2743877.222
"244","34","13","C2","10uM Topiramate","","10uM_Topiramate_3659_A17_Drug_2_190321","0","Control",360,6,5,400950,61.8,141.66,85.833,11393521.429,False,4,833875,1183,118.325,93.963,12977650
"244","34","13","C2","10uM Topiramate","","10uM_Topiramate_3659_A17_Drug_2_190321","","Drug 2",2158,7.193,26,520865.385,74.923,138.035,90.269,11482122.449,False,23,826350,1170.087,118.43,94.197,12506265.909
"244","34","13","C2","10uM Topiramate","","10uM_Topiramate_3659_A17_Drug_2_190321","","Convulsant",6589,21.963,91,410752.747,70.011,168.503,96.691,2912433.333,False,91,580053.846,1078.462,155.53,98.266,2743877.222
"226","21","14","C3","10uM Topiramate","","10uM_Topiramate_3659_A17_Drug_2_190321","0","Control",396,6.6,4,553775,92.75,166.181,93.687,16021650,False,4,844725,1363.5,136.04,94.002,15794550
"226","21","14","C3","10uM Topiramate","","10uM_Topiramate_3659_A17_Drug_2_190321","","Drug 2",2059,6.863,22,542636.364,87.045,156.893,93.006,11673872.727,False,21,882654.762,1351.619,128.22,93.797,12542477.5
"226","21","14","C3","10uM Topiramate","","10uM_Topiramate_3659_A17_Drug_2_190321","","Convulsant",9363,31.21,109,488352.752,82.156,163.907,95.642,2282869.907,False,104,665071.154,1264.365,158.723,98.833,2240865.049
"217","31","14","C3","10uM Topiramate","","10uM_Topiramate_3659_A17_Drug_2_190321","0","Control",436,7.267,4,564225,102.5,181.119,94.037,15999575,False,4,844725,1363.5,136.04,94.002,15794550
"217","31","14","C3","10uM Topiramate","","10uM_Topiramate_3659_A17_Drug_2_190321","","Drug 2",2242,7.473,25,464972,83.68,168.86,93.31,11196810.87,False,21,882654.762,1351.619,128.22,93.797,12542477.5
"217","31","14","C3","10uM Topiramate","","10uM_Topiramate_3659_A17_Drug_2_190321","","Convulsant",10933,36.443,106,494359.434,101.075,201.326,97.997,2356443.333,False,104,665071.154,1264.365,158.723,98.833,2240865.049
"224","12","14","C3","10uM Topiramate","","10uM_Topiramate_3659_A17_Drug_2_190321","0","Control",684,11.4,6,494258.333,99.5,160.028,87.281,11853912.5,True,4,844725,1363.5,136.04,94.002,15794550
"224","12","14","C3","10uM Topiramate","","10uM_Topiramate_3659_A17_Drug_2_190321","","Drug 2",3592,11.973,26,619315.385,123.423,181.791,89.337,10749601.064,True,21,882654.762,1351.619,128.22,93.797,12542477.5
"224","12","14","C3","10uM Topiramate","","10uM_Topiramate_3659_A17_Drug_2_190321","","Convulsant",15029,50.097,104,635841.346,140.288,219.622,97.079,2270378.641,True,104,665071.154,1264.365,158.723,98.833,2240865.049
"227","22","14","C3","10uM Topiramate","","10uM_Topiramate_3659_A17_Drug_2_190321","0","Control",670,11.167,6,544775,106,154.448,94.925,11804718.75,True,4,844725,1363.5,136.04,94.002,15794550
"227","22","14","C3","10uM Topiramate","","10uM_Topiramate_3659_A17_Drug_2_190321","","Drug 2",3506,11.687,31,553364.516,106.774,160.995,94.41,10076034,True,21,882654.762,1351.619,128.22,93.797,12542477.5
"227","22","14","C3","10uM Topiramate","","10uM_Topiramate_3659_A17_Drug_2_190321","","Convulsant",14846,49.487,106,613603.774,137.585,221.044,98.235,2237011.905,True,104,665071.154,1264.365,158.723,98.833,2240865.049
"216","32","14","C3","10uM Topiramate","","10uM_Topiramate_3659_A17_Drug_2_190321","0","Control",637,10.617,7,429807.143,77.857,138.895,85.557,9492520,True,4,844725,1363.5,136.04,94.002,15794550
"216","32","14","C3","10uM Topiramate","","10uM_Topiramate_3659_A17_Drug_2_190321","","Drug 2",3264,10.88,31,492112.903,91.065,153.879,86.489,9563326.415,True,21,882654.762,1351.619,128.22,93.797,12542477.5
"216","32","14","C3","10uM Topiramate","","10uM_Topiramate_3659_A17_Drug_2_190321","","Convulsant",14099,46.997,108,568653.704,127.981,219.597,98.035,2228884.112,True,104,665071.154,1264.365,158.723,98.833,2240865.049
"219","42","14","C3","10uM Topiramate","","10uM_Topiramate_3659_A17_Drug_2_190321","0","Control",471,7.85,4,599375,109.5,182.773,92.994,15979650,True,4,844725,1363.5,136.04,94.002,15794550
"219","42","14","C3","10uM Topiramate","","10uM_Topiramate_3659_A17_Drug_2_190321","","Drug 2",2346,7.82,24,499816.667,89.25,166.254,91.304,12136450,True,21,882654.762,1351.619,128.22,93.797,12542477.5
"219","42","14","C3","10uM Topiramate","","10uM_Topiramate_3659_A17_Drug_2_190321","","Convulsant",10533,35.11,107,496616.355,96.252,189.729,97.778,2327584.434,True,104,665071.154,1264.365,158.723,98.833,2240865.049
"225","13","14","C3","10uM Topiramate","","10uM_Topiramate_3659_A17_Drug_2_190321","0","Control",317,5.283,4,529400,74.25,138.551,93.691,13791950,False,4,844725,1363.5,136.04,94.002,15794550
"225","13","14","C3","10uM Topiramate","","10uM_Topiramate_3659_A17_Drug_2_190321","","Drug 2",1593,5.31,29,330512.069,50.207,151.98,91.4,9964617.308,False,21,882654.762,1351.619,128.22,93.797,12542477.5
"225","13","14","C3","10uM Topiramate","","10uM_Topiramate_3659_A17_Drug_2_190321","","Convulsant",6686,22.287,107,419731.776,59.607,139.263,95.393,2404492.453,False,104,665071.154,1264.365,158.723,98.833,2240865.049
"222","23","14","C3","10uM Topiramate","","10uM_Topiramate_3659_A17_Drug_2_190321","0","Control",318,5.3,7,265807.143,41.571,160.319,91.509,9669760,True,4,844725,1363.5,136.04,94.002,15794550
"222","23","14","C3","10uM Topiramate","","10uM_Topiramate_3659_A17_Drug_2_190321","","Drug 2",1618,5.393,31,303825.806,47.032,150.866,90.111,10164651.961,True,21,882654.762,1351.619,128.22,93.797,12542477.5
"222","23","14","C3","10uM Topiramate","","10uM_Topiramate_3659_A17_Drug_2_190321","","Convulsant",9010,30.033,109,451651.835,79.211,170.095,95.827,2320143.981,False,104,665071.154,1264.365,158.723,98.833,2240865.049
"221","33","14","C3","10uM Topiramate","","10uM_Topiramate_3659_A17_Drug_2_190321","0","Control",391,6.517,4,542962.5,89.25,162.772,91.304,16068841.667,False,4,844725,1363.5,136.04,94.002,15794550
"221","33","14","C3","10uM Topiramate","","10uM_Topiramate_3659_A17_Drug_2_190321","","Drug 2",1919,6.397,28,397217.857,62.75,147.865,91.558,10326300,False,21,882654.762,1351.619,128.22,93.797,12542477.5
"221","33","14","C3","10uM Topiramate","","10uM_Topiramate_3659_A17_Drug_2_190321","","Convulsant",9141,30.47,114,454505.263,77.553,162.894,96.718,2194539.823,False,104,665071.154,1264.365,158.723,98.833,2240865.049
"218","43","14","C3","10uM Topiramate","","10uM_Topiramate_3659_A17_Drug_2_190321","0","Control",443,7.383,4,550437.5,103.75,186.689,93.679,16034341.667,True,4,844725,1363.5,136.04,94.002,15794550
"218","43","14","C3","10uM Topiramate","","10uM_Topiramate_3659_A17_Drug_2_190321","","Drug 2",2368,7.893,24,506437.5,93.458,172.773,94.721,11414721.111,True,21,882654.762,1351.619,128.22,93.797,12542477.5
"218","43","14","C3","10uM Topiramate","","10uM_Topiramate_3659_A17_Drug_2_190321","","Convulsant",11413,38.043,111,479271.171,100.685,201.517,97.923,2241979.091,False,104,665071.154,1264.365,158.723,98.833,2240865.049
"223","24","14","C3","10uM Topiramate","","10uM_Topiramate_3659_A17_Drug_2_190321","0","Control",286,4.767,6,295641.667,44,136.237,92.308,10769344.444,False,4,844725,1363.5,136.04,94.002,15794550
"223","24","14","C3","10uM Topiramate","","10uM_Topiramate_3659_A17_Drug_2_190321","","Drug 2",1552,5.173,35,261762.857,40.771,152.541,91.946,8800438.136,False,21,882654.762,1351.619,128.22,93.797,12542477.5
"223","24","14","C3","10uM Topiramate","","10uM_Topiramate_3659_A17_Drug_2_190321","","Convulsant",5777,19.257,110,381762.273,49.727,126.248,94.686,2364659.174,False,104,665071.154,1264.365,158.723,98.833,2240865.049
"220","34","14","C3","10uM Topiramate","","10uM_Topiramate_3659_A17_Drug_2_190321","0","Control",753,12.55,4,862175,174.75,203.434,92.829,15752958.333,True,4,844725,1363.5,136.04,94.002,15794550
"220","34","14","C3","10uM Topiramate","","10uM_Topiramate_3659_A17_Drug_2_190321","","Drug 2",4202,14.007,23,805065.217,161.739,190.052,88.529,11934478.571,True,21,882654.762,1351.619,128.22,93.797,12542477.5
"220","34","14","C3","10uM Topiramate","","10uM_Topiramate_3659_A17_Drug_2_190321","","Convulsant",16216,54.053,104,644987.981,152.51,235.602,97.811,2260348.544,True,104,665071.154,1264.365,158.723,98.833,2240865.049
"17","21","6","B1","33uM Topiramate","","33uM_Topiramate_3659_A17_Drug_2_190321","0","Control",398,6.633,6,404283.333,61.167,144.383,92.211,8728854.545,False,6,796933.333,1411.5,146.046,92.386,9148270
"17","21","6","B1","33uM Topiramate","","33uM_Topiramate_3659_A17_Drug_2_190321","","Drug 2",2253,7.51,54,247999.074,38.5,136.852,92.277,6293321.839,False,31,823129.032,1499.226,152.398,91.019,8660456.667
"17","21","6","B1","33uM Topiramate","","33uM_Topiramate_3659_A17_Drug_2_190321","","Convulsant",7871,26.237,144,372585.764,52.431,138.35,95.922,1721562.238,False,137,633239.416,1266.81,167.217,97.721,1567948.162
"18","31","6","B1","33uM Topiramate","","33uM_Topiramate_3659_A17_Drug_2_190321","0","Control",865,14.417,7,572164.286,114.429,180.408,92.601,8494586.364,True,6,796933.333,1411.5,146.046,92.386,9148270
"18","31","6","B1","33uM Topiramate","","33uM_Topiramate_3659_A17_Drug_2_190321","","Drug 2",4735,15.783,32,660939.063,137.031,202.681,92.608,8687460.656,True,31,823129.032,1499.226,152.398,91.019,8660456.667
"18","31","6","B1","33uM Topiramate","","33uM_Topiramate_3659_A17_Drug_2_190321","","Convulsant",16837,56.123,141,539780.142,115.113,208.63,96.401,1598743.929,True,137,633239.416,1266.81,167.217,97.721,1567948.162
"15","12","6","B1","33uM Topiramate","","33uM_Topiramate_3659_A17_Drug_2_190321","0","Control",1093,18.217,7,621671.429,135.857,201.484,87.008,8423136.364,True,6,796933.333,1411.5,146.046,92.386,9148270
"15","12","6","B1","33uM Topiramate","","33uM_Topiramate_3659_A17_Drug_2_190321","","Drug 2",6104,20.347,33,717207.576,160.333,215.551,86.681,8469995.161,True,31,823129.032,1499.226,152.398,91.019,8660456.667
"15","12","6","B1","33uM Topiramate","","33uM_Topiramate_3659_A17_Drug_2_190321","","Convulsant",19979,66.597,138,593594.928,141.572,236.393,97.788,1591812.774,True,137,633239.416,1266.81,167.217,97.721,1567948.162
"16","22","6","B1","33uM Topiramate","","33uM_Topiramate_3659_A17_Drug_2_190321","0","Control",771,12.85,6,598883.333,117.667,191.935,91.569,9359395,True,6,796933.333,1411.5,146.046,92.386,9148270
"16","22","6","B1","33uM Topiramate","","33uM_Topiramate_3659_A17_Drug_2_190321","","Drug 2",4263,14.21,33,605240.909,116.939,185.098,90.523,8574219.355,True,31,823129.032,1499.226,152.398,91.019,8660456.667
"16","22","6","B1","33uM Topiramate","","33uM_Topiramate_3659_A17_Drug_2_190321","","Convulsant",15254,50.847,143,511117.483,102.336,193.967,95.935,1597500,False,137,633239.416,1266.81,167.217,97.721,1567948.162
"19","32","6","B1","33uM Topiramate","","33uM_Topiramate_3659_A17_Drug_2_190321","0","Control",653,10.883,6,518533.333,92.167,173.962,84.686,9388130,True,6,796933.333,1411.5,146.046,92.386,9148270
"19","32","6","B1","33uM Topiramate","","33uM_Topiramate_3659_A17_Drug_2_190321","","Drug 2",3782,12.607,33,563266.667,94.273,164.878,82.258,8569539.516,True,31,823129.032,1499.226,152.398,91.019,8660456.667
"19","32","6","B1","33uM Topiramate","","33uM_Topiramate_3659_A17_Drug_2_190321","","Convulsant",12070,40.233,168,419332.143,67.518,145.249,93.977,1373816.168,False,137,633239.416,1266.81,167.217,97.721,1567948.162
"20","42","6","B1","33uM Topiramate","","33uM_Topiramate_3659_A17_Drug_2_190321","0","Control",376,6.267,9,253627.778,38.889,132.778,93.085,6754857.692,False,6,796933.333,1411.5,146.046,92.386,9148270
"20","42","6","B1","33uM Topiramate","","33uM_Topiramate_3659_A17_Drug_2_190321","","Drug 2",2156,7.187,41,300691.463,47.024,149.665,89.425,6929200.633,False,31,823129.032,1499.226,152.398,91.019,8660456.667
"20","42","6","B1","33uM Topiramate","","33uM_Topiramate_3659_A17_Drug_2_190321","","Convulsant",7553,25.177,144,366688.889,50.41,133.755,96.108,1727750,False,137,633239.416,1266.81,167.217,97.721,1567948.162
"14","13","6","B1","33uM Topiramate","","33uM_Topiramate_3659_A17_Drug_2_190321","0","Control",754,12.567,6,541583.333,108.833,197.971,86.605,9429115,True,6,796933.333,1411.5,146.046,92.386,9148270
"14","13","6","B1","33uM Topiramate","","33uM_Topiramate_3659_A17_Drug_2_190321","","Drug 2",4132,13.773,33,564068.182,107.758,183.546,86.06,8617579.839,True,31,823129.032,1499.226,152.398,91.019,8660456.667
"14","13","6","B1","33uM Topiramate","","33uM_Topiramate_3659_A17_Drug_2_190321","","Convulsant",15446,51.487,137,529067.518,108.672,204.134,96.387,1672461.765,False,137,633239.416,1266.81,167.217,97.721,1567948.162
"13","23","6","B1","33uM Topiramate","","33uM_Topiramate_3659_A17_Drug_2_190321","0","Control",953,15.883,7,621342.857,126.286,181.963,92.76,8437554.545,True,6,796933.333,1411.5,146.046,92.386,9148270
"13","23","6","B1","33uM Topiramate","","33uM_Topiramate_3659_A17_Drug_2_190321","","Drug 2",5375,17.917,35,660680,140.229,197.613,91.312,8243188.281,True,31,823129.032,1499.226,152.398,91.019,8660456.667
"13","23","6","B1","33uM Topiramate","","33uM_Topiramate_3659_A17_Drug_2_190321","","Convulsant",18844,62.813,138,561951.087,133.043,234.505,97.432,1623220.438,True,137,633239.416,1266.81,167.217,97.721,1567948.162
"22","33","6","B1","33uM Topiramate","","33uM_Topiramate_3659_A17_Drug_2_190321","0","Control",998,16.633,8,528987.5,112.375,175.839,90.08,7762187.5,True,6,796933.333,1411.5,146.046,92.386,9148270
"22","33","6","B1","33uM Topiramate","","33uM_Topiramate_3659_A17_Drug_2_190321","","Drug 2",5514,18.38,33,705577.273,149.939,204.41,89.735,8521401.613,True,31,823129.032,1499.226,152.398,91.019,8660456.667
"22","33","6","B1","33uM Topiramate","","33uM_Topiramate_3659_A17_Drug_2_190321","","Convulsant",19180,63.933,146,551218.151,127.452,221.834,97.018,1513599.655,True,137,633239.416,1266.81,167.217,97.721,1567948.162
"21","43","6","B1","33uM Topiramate","","33uM_Topiramate_3659_A17_Drug_2_190321","0","Control",799,13.317,7,562942.857,107.286,172.811,93.992,8468227.273,True,6,796933.333,1411.5,146.046,92.386,9148270
"21","43","6","B1","33uM Topiramate","","33uM_Topiramate_3659_A17_Drug_2_190321","","Drug 2",4361,14.537,31,676274.194,128.968,189.881,91.676,8820645,True,31,823129.032,1499.226,152.398,91.019,8660456.667
"21","43","6","B1","33uM Topiramate","","33uM_Topiramate_3659_A17_Drug_2_190321","","Convulsant",15149,50.497,141,520014.894,103.39,194.878,96.231,1618298.214,False,137,633239.416,1266.81,167.217,97.721,1567948.162
"12","24","6","B1","33uM Topiramate","","33uM_Topiramate_3659_A17_Drug_2_190321","0","Control",605,10.083,6,500275,89.167,174.435,88.43,9481500,False,6,796933.333,1411.5,146.046,92.386,9148270
"12","24","6","B1","33uM Topiramate","","33uM_Topiramate_3659_A17_Drug_2_190321","","Drug 2",3409,11.363,34,522470.588,89.353,168.425,89.117,8133065.152,False,31,823129.032,1499.226,152.398,91.019,8660456.667
"12","24","6","B1","33uM Topiramate","","33uM_Topiramate_3659_A17_Drug_2_190321","","Convulsant",13194,43.98,137,489237.591,93.482,189.43,97.067,1712352.206,False,137,633239.416,1266.81,167.217,97.721,1567948.162
"23","34","6","B1","33uM Topiramate","","33uM_Topiramate_3659_A17_Drug_2_190321","0","Control",902,15.033,8,535112.5,102.75,159.5,91.131,7747587.5,True,6,796933.333,1411.5,146.046,92.386,9148270
"23","34","6","B1","33uM Topiramate","","33uM_Topiramate_3659_A17_Drug_2_190321","","Drug 2",4978,16.593,36,629201.389,124.167,180.124,89.795,8125128.462,True,31,823129.032,1499.226,152.398,91.019,8660456.667
"23","34","6","B1","33uM Topiramate","","33uM_Topiramate_3659_A17_Drug_2_190321","","Convulsant",16223,54.077,138,536636.232,114.891,212.101,97.732,1648627.737,False,137,633239.416,1266.81,167.217,97.721,1567948.162
"41","21","7","B2","33uM Topiramate","","33uM_Topiramate_3659_A17_Drug_2_190321","0","Control",564,9.4,7,451185.714,74.286,145.397,92.199,8633075,False,5,1036950,1502.8,121.553,96.173,10381175
"41","21","7","B2","33uM Topiramate","","33uM_Topiramate_3659_A17_Drug_2_190321","","Drug 2",2655,8.85,30,486363.333,80.8,145.254,91.299,10184838.182,False,23,1024489.13,1495,121.858,94.918,12353043.182
"41","21","7","B2","33uM Topiramate","","33uM_Topiramate_3659_A17_Drug_2_190321","","Convulsant",9708,32.36,98,462304.592,96.102,204.723,97.013,2620074.742,False,97,631496.907,1242.619,164.303,98.862,2482956.25
"42","31","7","B2","33uM Topiramate","","33uM_Topiramate_3659_A17_Drug_2_190321","0","Control",326,5.433,9,223077.778,33,138.614,91.104,6314067.857,False,5,1036950,1502.8,121.553,96.173,10381175
"42","31","7","B2","33uM Topiramate","","33uM_Topiramate_3659_A17_Drug_2_190321","","Drug 2",1504,5.013,36,257123.611,37.861,142.955,90.625,9708217.797,False,23,1024489.13,1495,121.858,94.918,12353043.182
"42","31","7","B2","33uM Topiramate","","33uM_Topiramate_3659_A17_Drug_2_190321","","Convulsant",7307,24.357,96,417618.229,73.438,173.991,96.483,2704622.632,False,97,631496.907,1242.619,164.303,98.862,2482956.25
"39","12","7","B2","33uM Topiramate","","33uM_Topiramate_3659_A17_Drug_2_190321","0","Control",763,12.717,6,663516.667,117.333,159.879,92.267,9425805.556,True,5,1036950,1502.8,121.553,96.173,10381175
"39","12","7","B2","33uM Topiramate","","33uM_Topiramate_3659_A17_Drug_2_190321","","Drug 2",3551,11.837,28,667417.857,114.786,155.723,90.51,11035362,True,23,1024489.13,1495,121.858,94.918,12353043.182
"39","12","7","B2","33uM Topiramate","","33uM_Topiramate_3659_A17_Drug_2_190321","","Convulsant",11249,37.497,106,482400.943,102.5,202.756,96.586,2364817.619,True,97,631496.907,1242.619,164.303,98.862,2482956.25
"40","22","7","B2","33uM Topiramate","","33uM_Topiramate_3659_A17_Drug_2_190321","0","Control",363,6.05,6,394575,54.667,134.234,90.358,8780500,False,5,1036950,1502.8,121.553,96.173,10381175
"40","22","7","B2","33uM Topiramate","","33uM_Topiramate_3659_A17_Drug_2_190321","","Drug 2",1700,5.667,32,320648.438,46.594,137.854,87.706,9824512.069,False,23,1024489.13,1495,121.858,94.918,12353043.182
"40","22","7","B2","33uM Topiramate","","33uM_Topiramate_3659_A17_Drug_2_190321","","Convulsant",6238,20.793,96,394179.688,61.823,155.175,95.143,2728058.947,False,97,631496.907,1242.619,164.303,98.862,2482956.25
"43","32","7","B2","33uM Topiramate","","33uM_Topiramate_3659_A17_Drug_2_190321","0","Control",525,8.75,7,431514.286,71.286,147.67,95.048,8680160,False,5,1036950,1502.8,121.553,96.173,10381175
"43","32","7","B2","33uM Topiramate","","33uM_Topiramate_3659_A17_Drug_2_190321","","Drug 2",2415,8.05,29,501110.345,78.552,140.922,94.327,11248905,False,23,1024489.13,1495,121.858,94.918,12353043.182
"43","32","7","B2","33uM Topiramate","","33uM_Topiramate_3659_A17_Drug_2_190321","","Convulsant",9827,32.757,101,461222.277,94.465,198.782,97.09,2529205,False,97,631496.907,1242.619,164.303,98.862,2482956.25
"44","42","7","B2","33uM Topiramate","","33uM_Topiramate_3659_A17_Drug_2_190321","0","Control",611,10.183,5,719890,113,156.193,92.471,10702756.25,False,5,1036950,1502.8,121.553,96.173,10381175
"44","42","7","B2","33uM Topiramate","","33uM_Topiramate_3659_A17_Drug_2_190321","","Drug 2",2805,9.35,29,552679.31,86.552,142.872,89.483,10726884.615,False,23,1024489.13,1495,121.858,94.918,12353043.182
"44","42","7","B2","33uM Topiramate","","33uM_Topiramate_3659_A17_Drug_2_190321","","Convulsant",9839,32.797,104,441708.173,91.327,197.252,96.534,2438479.126,False,97,631496.907,1242.619,164.303,98.862,2482956.25
"38","13","7","B2","33uM Topiramate","","33uM_Topiramate_3659_A17_Drug_2_190321","0","Control",661,11.017,7,490800,84.571,147.905,89.561,8610365,False,5,1036950,1502.8,121.553,96.173,10381175
"38","13","7","B2","33uM Topiramate","","33uM_Topiramate_3659_A17_Drug_2_190321","","Drug 2",3033,10.11,31,518451.613,86.194,147.902,88.098,10346754.63,False,23,1024489.13,1495,121.858,94.918,12353043.182
"38","13","7","B2","33uM Topiramate","","33uM_Topiramate_3659_A17_Drug_2_190321","","Convulsant",9764,32.547,100,452261.5,94.54,204.287,96.825,2567630.808,False,97,631496.907,1242.619,164.303,98.862,2482956.25
"37","23","7","B2","33uM Topiramate","","33uM_Topiramate_3659_A17_Drug_2_190321","0","Control",654,10.9,6,592091.667,101.667,157.087,93.272,9547327.778,False,5,1036950,1502.8,121.553,96.173,10381175
"37","23","7","B2","33uM Topiramate","","33uM_Topiramate_3659_A17_Drug_2_190321","","Drug 2",3022,10.073,31,522474.194,89.71,148.246,92.025,10529317.925,False,23,1024489.13,1495,121.858,94.918,12353043.182
"37","23","7","B2","33uM Topiramate","","33uM_Topiramate_3659_A17_Drug_2_190321","","Convulsant",10611,35.37,103,470338.835,100.136,204.472,97.201,2461923.039,False,97,631496.907,1242.619,164.303,98.862,2482956.25
"46","33","7","B2","33uM Topiramate","","33uM_Topiramate_3659_A17_Drug_2_190321","0","Control",977,16.283,5,865570,177.6,204.146,90.89,10535337.5,True,5,1036950,1502.8,121.553,96.173,10381175
"46","33","7","B2","33uM Topiramate","","33uM_Topiramate_3659_A17_Drug_2_190321","","Drug 2",4616,15.387,28,739862.5,147.964,178.465,89.753,11205746.939,True,23,1024489.13,1495,121.858,94.918,12353043.182
"46","33","7","B2","33uM Topiramate","","33uM_Topiramate_3659_A17_Drug_2_190321","","Convulsant",13369,44.563,104,553051.442,126.25,218.797,98.212,2349504.369,True,97,631496.907,1242.619,164.303,98.862,2482956.25
"45","43","7","B2","33uM Topiramate","","33uM_Topiramate_3659_A17_Drug_2_190321","0","Control",485,8.083,5,526090,89.2,168.322,91.959,10888018.75,False,5,1036950,1502.8,121.553,96.173,10381175
"45","43","7","B2","33uM Topiramate","","33uM_Topiramate_3659_A17_Drug_2_190321","","Drug 2",2276,7.587,24,562714.583,86.75,149.879,91.476,11981686.17,False,23,1024489.13,1495,121.858,94.918,12353043.182
"45","43","7","B2","33uM Topiramate","","33uM_Topiramate_3659_A17_Drug_2_190321","","Convulsant",9108,30.36,98,439437.755,90.041,201.343,96.882,2643659.794,False,97,631496.907,1242.619,164.303,98.862,2482956.25
"36","24","7","B2","33uM Topiramate","","33uM_Topiramate_3659_A17_Drug_2_190321","0","Control",741,12.35,6,668550,118.333,163.542,95.816,9429305.556,False,5,1036950,1502.8,121.553,96.173,10381175
"36","24","7","B2","33uM Topiramate","","33uM_Topiramate_3659_A17_Drug_2_190321","","Drug 2",3373,11.243,29,625572.414,109.828,156.368,94.426,10459614.151,False,23,1024489.13,1495,121.858,94.918,12353043.182
"36","24","7","B2","33uM Topiramate","","33uM_Topiramate_3659_A17_Drug_2_190321","","Convulsant",10642,35.473,98,481728.061,104.551,213.806,96.279,2600694.845,True,97,631496.907,1242.619,164.303,98.862,2482956.25
"47","34","7","B2","33uM Topiramate","","33uM_Topiramate_3659_A17_Drug_2_190321","0","Control",1143,19.05,5,1031930,218,211.149,95.363,9192805.556,True,5,1036950,1502.8,121.553,96.173,10381175
"47","34","7","B2","33uM Topiramate","","33uM_Topiramate_3659_A17_Drug_2_190321","","Drug 2",5276,17.587,28,852519.643,179.036,186.543,95.015,10836375,True,23,1024489.13,1495,121.858,94.918,12353043.182
"47","34","7","B2","33uM Topiramate","","33uM_Topiramate_3659_A17_Drug_2_190321","","Convulsant",14260,47.533,99,607588.384,141.596,229.013,98.303,2443548.98,True,97,631496.907,1242.619,164.303,98.862,2482956.25
"65","21","8","B3","33uM Topiramate","","33uM_Topiramate_3659_A17_Drug_2_190321","0","Control",371,6.183,8,298475,41.25,131.149,88.949,6834669.231,False,5,905810,1396.2,128.529,91.771,10650887.5
"65","21","8","B3","33uM Topiramate","","33uM_Topiramate_3659_A17_Drug_2_190321","","Drug 2",1825,6.083,38,289561.842,41.158,131.189,85.699,8546776.866,False,24,930304.167,1404.125,126.375,91.519,11949054.348
"65","21","8","B3","33uM Topiramate","","33uM_Topiramate_3659_A17_Drug_2_190321","","Convulsant",5218,17.393,81,440477.16,61.395,136.087,95.305,3283526.875,False,82,672599.39,1327.439,162.374,98.021,3004175.926
"66","31","8","B3","33uM Topiramate","","33uM_Topiramate_3659_A17_Drug_2_190321","0","Control",669,11.15,6,615716.667,99.333,148.301,89.088,8671060,False,5,905810,1396.2,128.529,91.771,10650887.5
"66","31","8","B3","33uM Topiramate","","33uM_Topiramate_3659_A17_Drug_2_190321","","Drug 2",3202,10.673,32,531646.875,86.781,142.545,86.727,9466583.898,False,24,930304.167,1404.125,126.375,91.519,11949054.348
"66","31","8","B3","33uM Topiramate","","33uM_Topiramate_3659_A17_Drug_2_190321","","Convulsant",9262,30.873,83,522531.325,107.747,198.36,96.556,3109012.805,False,82,672599.39,1327.439,162.374,98.021,3004175.926
"63","12","8","B3","33uM Topiramate","","33uM_Topiramate_3659_A17_Drug_2_190321","0","Control",771,12.85,6,597558.333,105.167,159.293,81.842,8739630,True,5,905810,1396.2,128.529,91.771,10650887.5
"63","12","8","B3","33uM Topiramate","","33uM_Topiramate_3659_A17_Drug_2_190321","","Drug 2",3767,12.557,31,565140.323,98.355,156.004,80.94,10149582.727,True,24,930304.167,1404.125,126.375,91.519,11949054.348
"63","12","8","B3","33uM Topiramate","","33uM_Topiramate_3659_A17_Drug_2_190321","","Convulsant",11017,36.723,87,552827.586,123.701,209.275,97.685,2910332.558,True,82,672599.39,1327.439,162.374,98.021,3004175.926
